question,answer,image_id
Is the diaphragm obscured?,No,synpic31955.jpg
Is/Are the diaphragm obscured?,No,synpic31955.jpg
Is the diaphragm clearly visualized on both sides?,Yes,synpic31955.jpg
Is/Are the diaphragm visualized?,Yes,synpic31955.jpg
Are nodular calcifications present in the lungs?,No,synpic45557.jpg
What lesions are present in the lungs?,None,synpic45557.jpg
How big is the liver lesion?,5 cm,synpic21604.jpg
How big is/are the liver lesion? -open,5 cm,synpic21604.jpg
What is the size of the mass lesion?,5 cm,synpic21604.jpg
How big is/are the liver lesion? -open,5 cm,synpic21604.jpg
What is the modality by which the image was taken?,CT,synpic21604.jpg
Are the calcifications superior or inferior to the diaphragm?,Superior,synpic34449.jpg
Where in the image are the calcifications located?,High on the image,synpic34449.jpg
Where is the aortic arch?,Right side,synpic31962.jpg
Where is/are the aortic arch located?,Right side,synpic31962.jpg
Which side of the image is the aortic arch visualized?,Right side,synpic31962.jpg
Where is/are the aortic arch located?,Right side,synpic31962.jpg
Where is the lung lesion located?,Right lung,synpic19477.jpg
Where is/are the lung lesion located?,Right lung,synpic19477.jpg
Which lobe of the lung is the lesion located in?,Right upper lobe,synpic19477.jpg
Where is/are the lung lesion located?,Right upper lobe,synpic19477.jpg
Do bones appear lighter on this image's modality?,yes,synpic45557.jpg
Are the bowel loops on the right or left side of the patient?,Left side,synpic24220.jpg
Where in this image are the bowel loops?,Left side,synpic24220.jpg
Is there evidence of periappendiceal fluid and fat stranding?,Yes,synpic41050.jpg
What indicates that appendicitis is present?,Periappendiceal fluid and fat stranding,synpic41050.jpg
Is the appendix visualized with contrast?,No,synpic41050.jpg
Is/Are there contrast in the patient's appendix?,No,synpic41050.jpg
Is there contrast in the appendix?,No,synpic41050.jpg
Is/Are there contrast in the patient's appendix?,No,synpic41050.jpg
How many instances of intussusception are present/visualized in the image? - open,One,synpic27985.jpg
Is/Are there more than one intussusception present?,No,synpic27985.jpg
Are any organs besides the intestines present in this image?,Yes,synpic27985.jpg
"Besides the intestines, what other organs are present?",kidneys,synpic27985.jpg
Is a cystic cavity present in the left kidney on this image?,No,synpic35914.jpg
Is/Are there a cystic cavity in the left kidney?,No,synpic35914.jpg
Is there a cyst in the left kidney?,No,synpic35914.jpg
Is/Are there a cyst in the left kidney?,No,synpic35914.jpg
Is this in the lumbar vertebral level?,yes,synpic33689.jpg
Is the pathologic part of this image the small bowel or colon?,Small bowel,synpic27985.jpg
Where is the intussesception located?,Small bowel,synpic27985.jpg
Where is/are the intussesception located?,Small bowel,synpic27985.jpg
How many lesions are present in the image?,One,synpic39532.jpg
How many lesions are present/visualized in the image?,One,synpic39532.jpg
Is there more that one lesion present?,No,synpic39532.jpg
Is/Are there more than one lesion present?,No,synpic39532.jpg
Is the liver normal?,Yes,synpic27601.jpg
Is/Are the liver normal?,Yes,synpic27601.jpg
Is a ring enhancing lesion present in the right lobe of the liver?,No,synpic27601.jpg
Is/Are there ring enchancing lesion in the patient's liver?,No,synpic27601.jpg
Is the lesion on the patient's right or left side?,Left side,synpic34836.jpg
Where on the image is the lesion?,Left temporal lobe,synpic34836.jpg
What are the two major organs present in this image?,Heart 	lungs,synpic34449.jpg
Is/Are the diaphragm visualized?,Yes,synpic17664.jpg
Is/Are the diaphragm obscured?,No,synpic17664.jpg
Is the liver abnormal?,No,synpic21995.jpg
Is/Are the liver abnormal?,No,synpic21995.jpg
Are there any abnormal hypodense lesions in the liver?,No,synpic21995.jpg
 Is/Are there abnormal hypodense lesions in the patient's liver?,No,synpic21995.jpg
Is/Are the heart wider than more than half the width of the thorax?,No,synpic24390.jpg
How wide is/are the heart compared to the thorax? -open,It is less than half the width of the thorax,synpic24390.jpg
Is/Are the free air under the left hemidiaphragm  pathologic?,No,synpic23803.jpg
Is/Are the free air under the left hemidiaphragm  pathologic?,No,synpic23803.jpg
Is the largest cyst in the left or right kidney?,Left kidney,synpic21995.jpg
Where is the largest cystic lesion in the image?,Left kidney,synpic21995.jpg
Where is/are the largest cystic lesion located?,Left kidney,synpic21995.jpg
Was oral or IV contrast used?,Both,synpic33689.jpg
Are the lesions in the image more or less dense than surrounding tissue?,more dense,synpic21995.jpg
"What is denser, the cystic lesions or the kidney parenchyma?",cystic lesions,synpic21995.jpg
Is the primary abnormality more or less dense than surrounding matter?,less dense,synpic57520.jpg
"What is denser, the mass or the surrounding brain tissue?",surrounding tissue,synpic57520.jpg
Is the lesion in this image more or less dense than the surrounding tissue?,Less dense,synpic27601.jpg
"What is denser, the lesion or the surrounding tissue?",The surrounding tissue,synpic27601.jpg
Was contrast applied?,no,synpic57520.jpg
Is this an AP image?,no,synpic34449.jpg
Are calcified lesions present in the lung fields?,No,synpic19782.jpg
Is there evidence of large calcified lesions in the lung fields?,No,synpic19782.jpg
Is/Are there calcified lesions in the patient's lung fields?,No,synpic19782.jpg
Where is/are the free air located?,Above the clavicles bilaterally,synpic19782.jpg
Is/Are there free air in the patient's supraclavicular fossae?,Yes,synpic19782.jpg
What is the organ system visualized?,Gastrointestinal,synpic21604.jpg
Is the air under the left hemidiaphragm pathologic?,No,synpic23053.jpg
Is/Are the air under the left hemidiaphragm pathologic?,No,synpic23053.jpg
Is there free air under the left diaphragm?,No,synpic23053.jpg
Is/Are there free air in the patient's subdiaphram?,No,synpic23053.jpg
Is this image of the thorax?,yes,synpic24390.jpg
Where is the lesion?,Right lower lobe,synpic39532.jpg
Where is/are the lesion located?,Right lower lobe,synpic39532.jpg
Which lung lobe is the lesion present in?,Right lower lobe,synpic39532.jpg
Where is/are the lesion located?,Right lower lobe,synpic39532.jpg
Where is the aneurysm located?,In the thorasic aorta,synpic47783.jpg
Where is/are the aneurysm located?,In the thorasic aorta,synpic47783.jpg
What is the most important abnormality found in this image?,Width of aorta,synpic47783.jpg
Where is/are the ascending colon located?,Posterior to the appendix,synpic41050.jpg
At which rib is the lesion located?,7th rib,synpic19477.jpg
What rib is the lesion located inferior to?,7th rib,synpic19477.jpg
On which side is the cardiac border more obscured?,Right,synpic23803.jpg
Where is the cardiac border more obscured?,Right,synpic23803.jpg
What organ system is primarily present in this image?,Gastrointestinal,synpic33689.jpg
Which side of the cardiac border is more prominent?,Left,synpic19477.jpg
Which cardiac border is more prominently visualized?,Left,synpic19477.jpg
Is this image a CT scan?,no,synpic24390.jpg
Is there evidence of hematoma?,No,synpic57520.jpg
Is/Are there a hematoma present?,No,synpic57520.jpg
Is there blood present?,No,synpic57520.jpg
Is/Are there blood present?,No,synpic57520.jpg
Which lung has more extensive infiltration?,Left,synpic13385.jpg
Where is/are the most infiltrates  located?,Left,synpic13385.jpg
Where are the most infiltrates located?,Left lung,synpic13385.jpg
Where is/are the most infiltrates  located?,Left lung,synpic13385.jpg
How would you describe the duodenum?,Edematous,synpic33689.jpg
How would you describe the duodenum?,Edematous,synpic33689.jpg
Is the duodenum edematous?,Yes,synpic33689.jpg
Is the largest air collection on the patient's left or the right side?,Right side,synpic24390.jpg
Where is the largest air collection in this image?,Right lung base,synpic24390.jpg
Where is the lesion located?,Anterior mediastinum,synpic31955.jpg
Where is/are the lesion located?,Anterior mediastinum,synpic31955.jpg
What is the location of the primary lesion?,Right lung hilum,synpic31955.jpg
Where is/are the lesion located?,Right lung hilum,synpic31955.jpg
Is the air under the left hemidiaphragm pathologic?,No,synpic13385.jpg
Is/Are the air under the left hemidiaphragm pathologic?,No,synpic13385.jpg
Is subdiaphragmatic air present on the left side?,No,synpic13385.jpg
Is/Are there subdiaphragmatic air in the patient's left side? ,No,synpic13385.jpg
Which side is the lateral ventricle visible on?,Left,synpic57520.jpg
Where is/are the lateral ventricle located?,Left,synpic57520.jpg
Where is the lateral ventricle?,left hemisphere,synpic57520.jpg
Where is/are the lateral ventricle located?,left hemisphere,synpic57520.jpg
Where is the lesion located?,Right lobe,synpic21604.jpg
Where is/are the lesion located?,Right lobe,synpic21604.jpg
Which liver lobe is the lesion in?,Right lobe,synpic21604.jpg
Where is/are the lesion located?,Right lobe,synpic21604.jpg
Is there an intussusception present?,No,synpic35914.jpg
Is/Are there an intussusception present?,No,synpic35914.jpg
Is there evidence of intussusception on the right side?,No,synpic35914.jpg
Is/Are there an intussusception present?,No,synpic35914.jpg
Is there a mass in the right hilum?,No,synpic47783.jpg
Is/Are there a mass in the patient's right hilum?,No,synpic47783.jpg
Is there evidence of a mass lesion at the right hilum?,No,synpic47783.jpg
Is/Are there a mass in the patient's right hilum?,No,synpic47783.jpg
Is there a fracture on the left 5th rib?,No,synpic31962.jpg
Is/Are there fracture in the patient's 5th rib?,No,synpic31962.jpg
Is the left fifth rib broken?,No,synpic31962.jpg
Is/Are there fracture in the patient's 5th rib?,No,synpic31962.jpg
Is subcutaneous air present?,No,synpic24390.jpg
Is/Are there subcutaneous air present?,No,synpic24390.jpg
Is there evidence of subcutaneous air collection?,No,synpic24390.jpg
Is/Are there subcutaneous air present?,No,synpic24390.jpg
Are any ribs in the image fractured?,No,synpic45557.jpg
Is/Are there fracture in the patient's  ribs?,No,synpic45557.jpg
Are there any fractures present?,No,synpic45557.jpg
Is/Are there any fractures present?,No,synpic45557.jpg
Where is/are the subcutaneous air collection? ,On the right shoulder.,synpic34449.jpg
Is/Are there subcutaneous air present in the patient's right neck?,Yes,synpic34449.jpg
Is the opacity near the left lung apex pathologic?,No,synpic23053.jpg
Is/Are the opacity near the left lung apex pathologic?,No,synpic23053.jpg
What is the opacity near the left lung apex?,Pacemaker,synpic23053.jpg
What is/are the opacity near/in the left lung apex? ,Pacemaker,synpic23053.jpg
What is/are the that near/in the left apex?,A bullous lesion,synpic13385.jpg
Is/Are there a pneumonthorax in the patient's left apex?,No,synpic13385.jpg
Where is/are the lesion located?,Anterior mediastinum,synpic31955.jpg
How was this image taken?,X-ray,synpic34449.jpg
Where is/are the kidneys located?,Not seen here,synpic24220.jpg
Where is the lesion?,In the right hilum,synpic23053.jpg
Where is/are the lesion located?,In the right hilum,synpic23053.jpg
Which lobe is the lesion located in?,Upper right lobe,synpic23053.jpg
Where is/are the lesion located?,Upper right lobe,synpic23053.jpg
Is there any inappropriate air collection in subcutaneous tissue?,No,synpic31962.jpg
Is/Are there subcutaneous air present?,No,synpic31962.jpg
Is subcutaneous air present?,No,synpic31962.jpg
Is/Are there subcutaneous air present?,No,synpic31962.jpg
Where on the image is most obscured?,Right lung base,synpic45557.jpg
Is the costophrenic angle blunted?,Yes,synpic45557.jpg
Is/Are the costophrenic angle blunted? -yes/no,Yes,synpic45557.jpg
What are the opacities to the left?,Contrast in the intestines,synpic33844.jpg
Is there any hemorrhage?,No,synpic49381.jpg
What are those densities in the wall of the aorta?,Calcifications,synpic21902.jpg
What is the radiological description of the color of the edema?,Hypodense,synpic58261.jpg
Is the cerebellum visible?,no,synpic39240.jpg
Is this an axial image?,yes,synpic50949.jpg
Is the liver normal in size?,No,synpic21902.jpg
Is this film properly exposed?,yes,synpic31916.jpg
Is it possible to see the cerebellum in this image?,no,synpic60096.jpg
Is the heart dilated?,No,synpic24538.jpg
In which lobe is the nodule located?,Left upper lobe,synpic52951.jpg
Is the patient's kidney this large mass to the right?,Yes,synpic42182.jpg
Are these small opacities in the right lung calcifications?,No,synpic19118.jpg
Is there any shifting on the path of the trachea?,No,synpic52951.jpg
Is there swelling of the choroid fissure?,No,synpic60096.jpg
Is this a MRI image?,yes,synpic39240.jpg
Is there swelling around the lesion?,No,synpic47737.jpg
What is the organ principally shown in this image?,Lung,synpic52951.jpg
Are the basal ganglia enlarged?,No,synpic34017.jpg
Is there any other alteration in the image?,No,synpic47356.jpg
What are those lines in the posterior brain?,Imaging artifacts,synpic60096.jpg
Is the medulla swollen?,Yes,synpic53978.jpg
What are these densities inside the intestines?,Contrast,synpic24319.jpg
What is the name of this image's plane?,Posteroanterior,synpic31916.jpg
Is the lesion infiltrating?,No,synpic41788.jpg
Is the abdomen distended?,No,synpic41772.jpg
Is there leakage of contrast?,No,synpic33844.jpg
In which lobe is the enhancement?,Right frontal lobe,synpic39240.jpg
Is this a solitary nodule?,Yes,synpic52951.jpg
Is there ascites?,No,synpic33844.jpg
Is there any hemorrhage?,No,synpic34017.jpg
Is the right lung normal in size?,No,synpic31916.jpg
Is there a cyst in the right kidney?,No,synpic41772.jpg
What is the plane of this image?,Axial,synpic60096.jpg
Is there involvement of the temporal lobes?,No,synpic34017.jpg
Are the brain ventricles visible?,No,synpic41788.jpg
Is there fluid in the anterior abdominal wall?,No,synpic21410.jpg
Are the lateral ventricles compressed?,Yes,synpic58261.jpg
Is this a cyst in the left lung?,No,synpic19118.jpg
What is happening with the path of the trachea?,It is shifted to the right,synpic31916.jpg
Is the stomach dilated?,no,synpic31916.jpg
Where are the enlarged feeding arteries located?,Occipital lobe,synpic47356.jpg
Is the right kidney at its normal height in the abdomen?,Yes,synpic50949.jpg
Is this an infiltrating mass?,Yes,synpic60096.jpg
Is the renal mass distending the abdominal wall?,A bit,synpic24319.jpg
Is it contrast these hyperintensities in the intestines?,Yes,synpic41772.jpg
What is the hypodensity in the posterior left?,The posterior horn of the left lateral ventricle,synpic58261.jpg
What is this mass to the left of the patient?,The liver,synpic21410.jpg
Is there lesion to other structures besides the medulla?,No,synpic53978.jpg
What are these hyperintensities to the right?,Infarcted areas,synpic49381.jpg
Are there any other cysts in the image?,No,synpic54795.jpg
Is there any lesion in the left kidney,No,synpic50949.jpg
Are there multiple masses or just a single big one?,Just one,synpic42182.jpg
Are the kidneys atrophied?,No,synpic50949.jpg
What are these hypodensities in the liver?,Fat accumulations,synpic21902.jpg
